net,length_um
_00329_,20.47
_02382_,20.46
_02620_,20.46
soc.rf.mem\[14\]\[7\],20.46
_02336_,20.44
_03561_,20.44
_03936_,20.44
_05882_,20.44
_08507_,20.44
soc.rf.mem\[28\]\[21\],20.44
soc.rf.mem\[29\]\[3\],20.44
_06594_,20.42
soc.rf.mem\[1\]\[13\],20.42
soc.bspi.b2o.mbf\[0\]\[6\],20.41
_03759_,20.4
_03975_,20.4
_06887_,20.4
_07463_,20.4
_08164_,20.4
soc.rf.mem\[23\]\[24\],20.4
soc.rf.mem\[29\]\[9\],20.4
_00110_,20.36
_00703_,20.36
_03979_,20.36
_04162_,20.36
_04188_,20.36
_04377_,20.36
soc.rf.mem\[19\]\[7\],20.36
soc.rf.mem\[31\]\[1\],20.36
_02322_,20.34
_05685_,20.34
_05996_,20.34
soc.dmem_dout0\[1\]\[21\],20.34
_02249_,20.32
_03732_,20.32
_03891_,20.32
_04193_,20.32
_05540_,20.32
soc.bdti\[12\],20.32
soc.rf.mem\[13\]\[18\],20.32
soc.rf.mem\[14\]\[1\],20.32
soc.rf.mem\[7\]\[0\],20.32
_04929_,20.3
_04994_,20.3
_08370_,20.3
soc.rf.mem\[23\]\[17\],20.3
soc.uart.uatransmit.rg_bit_counter\[3\],20.3
_03984_,20.28
_06673_,20.28
soc.rf.mem\[17\]\[24\],20.28
_03963_,20.26
_07496_,20.26
soc.rf.mem\[16\]\[7\],20.26
soc.rf.mem\[28\]\[25\],20.26
soc.rf.mem\[6\]\[0\],20.26
_04365_,20.24
_04423_,20.24
_07961_,20.24
soc.rf.mem\[15\]\[3\],20.24
soc.uart.data_in\[4\],20.24
_05334_,20.22
_05539_,20.22
soc.rf.mem\[26\]\[25\],20.22
soc.rf.mem\[27\]\[1\],20.22
soc.rf.mem\[3\]\[9\],20.22
_02094_,20.2
_06254_,20.2
_06322_,20.2
_06473_,20.2
_06684_,20.2
_07438_,20.2
soc.rf.mem\[7\]\[18\],20.2
_04120_,20.18
_08321_,20.18
soc.rf.mem\[20\]\[4\],20.18
soc.rf.mem\[2\]\[18\],20.18
_02008_,20.16
_02383_,20.16
_03150_,20.16
_03712_,20.16
_04351_,20.16
soc.rf.mem\[11\]\[27\],20.16
_06469_,20.14
soc.rf.mem\[14\]\[8\],20.14
soc.rf.mem\[24\]\[7\],20.14
soc.rf.mem\[27\]\[6\],20.14
_04289_,20.12
_06036_,20.12
soc.rf.mem\[7\]\[24\],20.1
_07246_,20.08
_07975_,20.08
_03838_,20.06
soc.core.xw_aot\[22\],20.06
_02010_,20.04
_01665_,20.02
_03760_,20.02
_06433_,20.02
_07625_,20.02
soc.rf.mem\[8\]\[8\],20.02
_03008_,20
_04928_,20
_05825_,20
soc.bspi.bif.bof\[1\],20
_00089_,19.98
_02353_,19.98
_05477_,19.98
soc.rf.mem\[17\]\[29\],19.98
_03964_,19.96
_04385_,19.96
_07694_,19.96
net36,19.95
_01720_,19.945
_05449_,19.94
_06066_,19.94
_07085_,19.94
_08355_,19.94
soc.rf.mem\[21\]\[15\],19.94
soc.rf.mem\[29\]\[19\],19.94
_03379_,19.9
_04364_,19.9
_08051_,19.9
soc.rf.mem\[21\]\[11\],19.9
_07441_,19.895
_04279_,19.88
_06405_,19.88
soc.rf.mem\[30\]\[9\],19.88
_00067_,19.86
_04979_,19.86
_05696_,19.86
_05903_,19.86
_06020_,19.86
_07984_,19.86
soc.rf.mem\[24\]\[13\],19.86
soc.rf.mem\[8\]\[17\],19.86
_06377_,19.85
_04930_,19.84
_08072_,19.84
_08087_,19.84
_02966_,19.82
_03946_,19.82
_05426_,19.8
_03311_,19.78
_05809_,19.78
_06568_,19.78
soc.core.pf_pc4\[24\],19.78
_05102_,19.76
soc.rf.mem\[18\]\[4\],19.76
soc.rf.mem\[30\]\[25\],19.76
_01303_,19.745
_03773_,19.74
_05683_,19.74
_06741_,19.74
soc.rf.mem\[19\]\[27\],19.74
_03930_,19.72
soc.rf.mem\[20\]\[24\],19.72
soc.rf.mem\[26\]\[19\],19.72
soc.rf.mem\[6\]\[18\],19.72
_00927_,19.705
_07077_,19.7
soc.core.pc_a4\[30\],19.7
soc.rf.mem\[16\]\[17\],19.7
soc.rf.mem\[30\]\[15\],19.7
_07255_,19.69
_00030_,19.68
_01828_,19.68
_05452_,19.68
soc.rf.mem\[24\]\[0\],19.68
net590,19.68
_07802_,19.66
soc.rf.mem\[23\]\[1\],19.66
soc.rf.mem\[26\]\[12\],19.66
_06816_,19.64
_02063_,19.62
_04865_,19.62
_05751_,19.62
_06559_,19.62
_07979_,19.62
_02509_,19.6
_03916_,19.6
_04222_,19.6
_05984_,19.6
soc.rf.mem\[1\]\[29\],19.6
soc.rf.mem\[21\]\[31\],19.6
_04732_,19.58
_06431_,19.58
soc.rf.mem\[12\]\[30\],19.58
_04809_,19.56
_05435_,19.56
_05457_,19.56
soc.rf.mem\[26\]\[6\],19.56
soc.rf.mem\[2\]\[7\],19.56
soc.rf.mem\[17\]\[20\],19.54
_03520_,19.52
_04078_,19.52
_04970_,19.52
_05248_,19.52
soc.core.pc_a4\[19\],19.52
soc.rf.mem\[9\]\[9\],19.52
_00897_,19.505
_01644_,19.5
_04895_,19.5
_05795_,19.5
_02367_,19.48
_03835_,19.48
_03924_,19.48
_05769_,19.48
_06889_,19.48
soc.core.pf_pc4\[21\],19.48
soc.rf.mem\[25\]\[10\],19.48
soc.rf.mem\[2\]\[6\],19.48
_05106_,19.46
soc.rf.mem\[21\]\[16\],19.46
_00862_,19.445
_00046_,19.44
_02349_,19.44
_03291_,19.44
_06604_,19.44
_06826_,19.44
_02037_,19.42
_04767_,19.42
_05768_,19.42
_07298_,19.42
_01929_,19.4
_02818_,19.4
_02854_,19.4
_05006_,19.4
_05642_,19.4
soc.bspi.o2b.mbf\[1\]\[6\],19.4
_00422_,19.39
_05265_,19.39
_06796_,19.38
_02423_,19.36
_04511_,19.36
_07908_,19.36
soc.cc_cntr\[31\],19.36
_06862_,19.34
soc.rf.mem\[22\]\[21\],19.34
soc.rf.mem\[23\]\[31\],19.34
soc.uart.uareceive.bit_counter\[3\],19.34
_00647_,19.32
_04066_,19.32
_04764_,19.32
_06349_,19.32
_06768_,19.32
_08386_,19.32
_04030_,19.31
_00011_,19.3
_03965_,19.3
_03968_,19.3
_05687_,19.3
_07492_,19.3
_05133_,19.28
_06631_,19.28
_07056_,19.28
soc.rf.mem\[27\]\[12\],19.28
soc.rf.mem\[6\]\[9\],19.28
_00012_,19.26
_05446_,19.26
soc.rf.mem\[2\]\[9\],19.26
_00500_,19.24
_02390_,19.24
_04622_,19.24
_06984_,19.24
_07889_,19.24
soc.rf.mem\[31\]\[0\],19.22
_03278_,19.2
_05744_,19.2
_08121_,19.2
soc.rf.mem\[26\]\[24\],19.2
soc.rf.mem\[30\]\[14\],19.2
_03841_,19.18
_05506_,19.18
soc.rf.mem\[6\]\[6\],19.18
_04455_,19.16
soc.rf.mem\[3\]\[5\],19.16
_04413_,19.15
_03556_,19.14
_03831_,19.14
_07335_,19.14
soc.rf.mem\[30\]\[6\],19.14
soc.rf.mem\[31\]\[6\],19.14
soc.core.pc_a4\[20\],19.12
_02369_,19.1
_03950_,19.1
_04409_,19.1
_07605_,19.1
soc.rf.mem\[2\]\[19\],19.1
_03769_,19.08
_04664_,19.08
_04881_,19.08
soc.core.pf_pc4\[15\],19.08
_07577_,19.07
_00105_,19.065
_01283_,19.065
_01570_,19.06
_03654_,19.06
_04494_,19.06
_06666_,19.06
_07351_,19.06
soc.core.xw_pc4\[27\],19.06
_00026_,19.045
_04225_,19.02
_06012_,19.02
_06139_,19.02
_06238_,19.02
_07037_,19.02
soc.bdti\[17\],19.02
soc.core.xw_pc4\[13\],19.02
soc.core.xw_pc4\[9\],19.02
soc.rf.mem\[31\]\[2\],19.02
_03148_,19
_05789_,19
_06609_,19
_08008_,19
_00672_,18.985
_02613_,18.98
_02952_,18.98
_03687_,18.98
_03813_,18.98
_03929_,18.98
_04878_,18.98
_07462_,18.98
_07508_,18.98
_07958_,18.98
_07982_,18.98
_08351_,18.98
soc.dmem_dout0\[1\]\[16\],18.98
_04453_,18.96
_05493_,18.96
_07519_,18.96
soc.rf.mem\[19\]\[30\],18.96
soc.rf.mem\[7\]\[8\],18.96
net142,18.96
_00176_,18.94
_03942_,18.94
_04061_,18.94
_04192_,18.94
soc.core.pf_pcr\[14\],18.94
soc.rf.mem\[10\]\[13\],18.94
_00127_,18.92
_06352_,18.92
soc.rf.mem\[0\]\[4\],18.92
_04474_,18.9
_06106_,18.9
_02011_,18.895
_01974_,18.88
_02723_,18.88
_04402_,18.88
soc.rf.mem\[22\]\[12\],18.88
soc.rf.mem\[28\]\[18\],18.88
soc.rf.mem\[28\]\[9\],18.88
soc.dmem_dout0\[1\]\[19\],18.87
_00020_,18.865
_01347_,18.865
_02200_,18.86
_03734_,18.86
_04174_,18.86
_06662_,18.86
_07444_,18.86
soc.bdti\[11\],18.86
soc.rf.mem\[14\]\[18\],18.86
_00768_,18.845
soc.rf.mem\[29\]\[18\],18.84
soc.dmem_dout0\[1\]\[20\],18.83
_00929_,18.825
_00060_,18.82
_03832_,18.82
_07346_,18.82
_07891_,18.82
soc.bios_addra\[5\],18.82
_03829_,18.8
_03961_,18.8
_06740_,18.8
soc.rf.mem\[18\]\[10\],18.8
soc.rf.mem\[24\]\[31\],18.8
soc.rf.mem\[2\]\[2\],18.8
_06626_,18.78
_07539_,18.78
_08079_,18.78
soc.rf.mem\[19\]\[16\],18.78
soc.rf.mem\[3\]\[22\],18.78
_00686_,18.765
_05677_,18.76
_06958_,18.76
soc.rf.mem\[29\]\[7\],18.76
soc.rf.mem\[9\]\[28\],18.76
_01051_,18.745
_03406_,18.74
_04808_,18.74
_06657_,18.74
soc.bspi.o2b.mbf\[1\]\[2\],18.74
soc.rf.mem\[14\]\[28\],18.74
soc.rf.mem\[17\]\[21\],18.74
_04429_,18.72
_05166_,18.72
_06178_,18.72
soc.rf.mem\[30\]\[12\],18.72
_02223_,18.7
_02953_,18.7
_05651_,18.7
_06569_,18.7
_02194_,18.68
_05730_,18.68
_06063_,18.68
soc.core.xw_aot\[30\],18.68
_03519_,18.66
_04815_,18.66
_05822_,18.64
soc.rf.mem\[18\]\[29\],18.64
soc.rf.mem\[28\]\[6\],18.64
_02083_,18.62
_02810_,18.62
_05282_,18.62
_06340_,18.62
soc.rf.mem\[10\]\[3\],18.62
soc.rf.mem\[15\]\[7\],18.62
_02203_,18.6
_02550_,18.6
_05049_,18.6
_05288_,18.6
_05437_,18.6
_08050_,18.6
soc.rf.mem\[11\]\[5\],18.6
_00277_,18.59
_07585_,18.58
_01634_,18.565
_01960_,18.56
_01984_,18.56
_02506_,18.56
_06345_,18.56
_06565_,18.56
_06797_,18.56
_07281_,18.56
_07739_,18.56
soc.core.xw_aot\[31\],18.56
soc.rf.mem\[1\]\[30\],18.56
_04986_,18.52
_05059_,18.52
_06572_,18.52
soc.bspi.o2b.mbf\[0\]\[3\],18.52
_03575_,18.5
_05360_,18.5
soc.core.pf_pcr\[11\],18.5
soc.rf.mem\[12\]\[0\],18.5
_04039_,18.48
_05259_,18.48
soc.bspi.b2o.mbf\[0\]\[1\],18.48
soc.bspi.b2o.wrg\[0\]\[0\],18.48
_01010_,18.445
_03881_,18.44
_06159_,18.44
_06725_,18.44
_07730_,18.44
_08486_,18.44
soc.rf.mem\[0\]\[27\],18.44
soc.rf.mem\[18\]\[13\],18.44
soc.rf.mem\[30\]\[0\],18.44
soc.rf.mem\[20\]\[7\],18.42
_00183_,18.4
_03655_,18.4
_04050_,18.4
_04823_,18.4
_05365_,18.4
_05627_,18.4
_06079_,18.4
_06082_,18.4
_06511_,18.4
_06905_,18.4
_07453_,18.4
_07557_,18.4
soc.rf.mem\[19\]\[4\],18.4
_02939_,18.38
_04114_,18.38
soc.rf.mem\[22\]\[4\],18.38
soc.rf.mem\[30\]\[30\],18.38
soc.rf.mem\[6\]\[26\],18.38
_05876_,18.36
_06276_,18.36
_06727_,18.36
_06881_,18.36
soc.rf.mem\[11\]\[7\],18.36
_00660_,18.345
_05610_,18.34
soc.core.pf_pc4\[5\],18.34
soc.rf.mem\[5\]\[2\],18.34
_04336_,18.32
_05380_,18.32
soc.dmem_dout0\[1\]\[18\],18.32
_05125_,18.3
soc.core.pf_pc4\[3\],18.3
_06876_,18.28
soc.rf.mem\[13\]\[19\],18.28
soc.rf.mem\[4\]\[9\],18.28
_02918_,18.26
_04594_,18.26
_05244_,18.26
_06149_,18.26
_07540_,18.26
soc.rf.mem\[1\]\[2\],18.26
_02004_,18.24
_05333_,18.24
_05781_,18.24
_06061_,18.24
_07518_,18.24
_07529_,18.24
soc.bdti\[10\],18.24
soc.ir_cntr\[19\],18.24
_00016_,18.235
_01514_,18.225
_02420_,18.22
_03713_,18.22
_05015_,18.22
_05116_,18.22
_07814_,18.22
soc.rf.mem\[15\]\[1\],18.22
soc.rf.mem\[30\]\[29\],18.22
_04944_,18.2
_06035_,18.2
_00118_,18.185
_07892_,18.18
soc.rf.mem\[19\]\[28\],18.18
soc.rf.mem\[7\]\[1\],18.18
_03733_,18.16
_07679_,18.16
_00918_,18.14
_02410_,18.14
_03675_,18.14
_04641_,18.14
_05058_,18.14
_05595_,18.14
_05766_,18.14
_06570_,18.14
_06894_,18.14
soc.rf.mem\[30\]\[2\],18.14
_04717_,18.12
_06865_,18.12
_08327_,18.12
_00978_,18.105
_02315_,18.1
_02317_,18.1
_03410_,18.1
_05629_,18.1
_06494_,18.1
_08026_,18.1
_08028_,18.1
soc.rf.mem\[12\]\[14\],18.1
soc.rf.mem\[19\]\[6\],18.1
soc.rf.mem\[28\]\[0\],18.1
_01132_,18.085
_04833_,18.08
_03346_,18.06
_03603_,18.06
_03771_,18.06
_03780_,18.06
_06641_,18.06
_06832_,18.06
soc.core.pc_a4\[28\],18.06
soc.rf.mem\[5\]\[10\],18.06
_01174_,18.04
_04361_,18.04
_04763_,18.04
_05491_,18.04
soc.rf.mem\[1\]\[25\],18.04
soc.rf.mem\[31\]\[22\],18.04
soc.rf.mem\[21\]\[26\],18.03
_03041_,18.02
_05310_,18.02
_05486_,18.02
_05787_,18.02
_08047_,18.02
soc.core.pc_a4\[18\],18.02
soc.core.xw_aot\[29\],18.02
soc.rf.mem\[16\]\[6\],18.02
_04087_,18
_00050_,17.98
_04353_,17.98
soc.cc_cntr\[18\],17.975
_02928_,17.96
_06295_,17.96
_06857_,17.96
soc.rf.mem\[12\]\[27\],17.96
soc.rf.mem\[6\]\[22\],17.95
_02441_,17.94
_02759_,17.94
_03370_,17.94
_05713_,17.94
_06076_,17.94
_06767_,17.94
_02904_,17.92
_08253_,17.92
soc.rf.mem\[26\]\[26\],17.92
soc.uart.data_in_valid,17.92
_06326_,17.91
net585,17.91
_07725_,17.9
soc.uart.data_in\[1\],17.9
soc.rf.mem\[18\]\[28\],17.88
soc.rf.mem\[31\]\[25\],17.88
soc.rf.mem\[9\]\[26\],17.88
_00553_,17.87
_05270_,17.86
_05638_,17.86
_06103_,17.86
soc.dmem_dout0\[1\]\[17\],17.86
net92,17.85
_04190_,17.84
soc.rf.mem\[21\]\[28\],17.84
soc.rf.mem\[6\]\[8\],17.84
_04537_,17.835
_01807_,17.82
_03135_,17.82
_03668_,17.82
_05758_,17.82
_07765_,17.82
_08128_,17.82
soc.core.pf_pc4\[7\],17.82
_05694_,17.8
_06804_,17.8
soc.core.pf_pc4\[28\],17.8
soc.rf.mem\[19\]\[29\],17.8
soc.rf.mem\[26\]\[7\],17.8
soc.rf.mem\[3\]\[2\],17.8
net54,17.79
_02181_,17.78
_04176_,17.78
_05016_,17.78
_06981_,17.78
_07996_,17.78
_08231_,17.78
soc.rf.mem\[4\]\[18\],17.78
soc.uart.uareceive.has_byte,17.78
_00075_,17.76
_05284_,17.76
_06011_,17.76
soc.core.pf_pc4\[31\],17.76
net73,17.74
_04008_,17.72
_05498_,17.72
_06555_,17.72
_06717_,17.72
_02338_,17.7
_04333_,17.7
_07200_,17.7
_07275_,17.7
soc.rf.mem\[0\]\[19\],17.7
_02033_,17.68
_02227_,17.68
_07119_,17.68
_07955_,17.68
_08356_,17.68
soc.rf.mem\[5\]\[0\],17.68
_01591_,17.675
_01424_,17.665
_06704_,17.66
_00835_,17.645
_05409_,17.645
_00061_,17.64
_03118_,17.64
_03794_,17.64
_06574_,17.64
soc.core.pf_pcr\[21\],17.64
soc.rf.mem\[26\]\[10\],17.64
_00077_,17.62
soc.rf.mem\[24\]\[12\],17.62
_04502_,17.6
_04517_,17.6
_05518_,17.6
_06026_,17.6
_06566_,17.6
_07032_,17.6
_07417_,17.6
soc.rf.mem\[14\]\[25\],17.6
soc.rf.mem\[8\]\[10\],17.6
soc.uart.uatransmit.rg_tx_shfit\[8\],17.6
_01589_,17.58
_07495_,17.58
_01162_,17.565
_02790_,17.56
_02820_,17.56
_03065_,17.56
_04443_,17.56
_06310_,17.56
_07709_,17.56
soc.bspi.b2o.mbf\[0\]\[3\],17.56
soc.core.xw_aot\[4\],17.56
soc.rf.mem\[22\]\[14\],17.56
_02707_,17.55
_05835_,17.54
_03628_,17.52
_03775_,17.52
_05112_,17.52
_05250_,17.52
_06033_,17.52
_06068_,17.52
_06954_,17.52
_05167_,17.5
_07113_,17.5
soc.rf.mem\[11\]\[17\],17.5
soc.rf.mem\[30\]\[21\],17.5
_02801_,17.48
_03044_,17.48
_03793_,17.48
soc.rf.mem\[27\]\[28\],17.48
clknet_leaf_193_soc.bspi.b2o.wck,17.48
soc.rf.mem\[31\]\[7\],17.46
soc.ir_cntr\[14\],17.455
_03001_,17.44
_08148_,17.44
soc.rf.mem\[10\]\[9\],17.44
soc.rf.mem\[9\]\[0\],17.44
soc.uart.data_out\[1\],17.44
_00896_,17.425
_01526_,17.42
_05293_,17.4
_05415_,17.4
_05451_,17.4
_07841_,17.4
soc.rf.mem\[15\]\[17\],17.4
_05834_,17.38
_06029_,17.38
_07306_,17.38
_03980_,17.36
_06596_,17.36
soc.core.pf_pc4\[11\],17.36
soc.rf.mem\[13\]\[29\],17.36
soc.rf.mem\[4\]\[0\],17.36
_02903_,17.34
_03887_,17.34
_06996_,17.34
_08036_,17.34
_01639_,17.3
_03545_,17.3
soc.core.pc_a4\[31\],17.3
_00068_,17.28
_03307_,17.28
_03625_,17.28
_05345_,17.28
_06854_,17.28
_07763_,17.28
soc.core.xw_pc4\[23\],17.28
soc.rf.mem\[10\]\[21\],17.28
soc.rf.mem\[22\]\[30\],17.28
_00078_,17.26
_01958_,17.26
_02385_,17.26
_02388_,17.26
_03331_,17.26
_04687_,17.26
_03601_,17.25
_00032_,17.245
_02044_,17.24
_02346_,17.24
_03879_,17.24
_05115_,17.24
_07111_,17.24
_07300_,17.24
_08107_,17.24
soc.rf.mem\[1\]\[28\],17.24
soc.dmem_dout0\[1\]\[5\],17.23
_01995_,17.22
_02306_,17.22
_02515_,17.22
_03558_,17.22
_03674_,17.22
_04837_,17.22
_04875_,17.22
_02074_,17.2
_03696_,17.2
_02852_,17.18
_03300_,17.18
_05008_,17.18
_06095_,17.18
_06125_,17.18
_06186_,17.18
_06202_,17.18
_06279_,17.18
_06777_,17.18
_08021_,17.18
soc.rf.mem\[24\]\[6\],17.18
soc.rf.mem\[25\]\[26\],17.18
soc.rf.mem\[29\]\[31\],17.18
soc.uart.uatransmit.rg_clock_counter\[8\],17.18
_00047_,17.16
_02208_,17.16
net43,17.15
_04582_,17.14
_06215_,17.14
_06378_,17.14
_06526_,17.14
soc.rf.mem\[28\]\[30\],17.14
_00045_,17.12
_05047_,17.12
soc.rf.mem\[4\]\[7\],17.12
_02197_,17.1
_03667_,17.1
_04378_,17.1
_04962_,17.1
_05163_,17.1
_05591_,17.1
_05733_,17.1
_00361_,17.09
_02242_,17.08
_04410_,17.08
_06171_,17.08
_06656_,17.08
net649,17.07
_01044_,17.065
_02982_,17.06
_05051_,17.06
_05709_,17.06
_05995_,17.06
_07962_,17.06
soc.rf.mem\[11\]\[26\],17.06
soc.rf.mem\[4\]\[29\],17.06
soc.rf.mem\[8\]\[26\],17.06
clknet_leaf_146_soc.bspi.b2o.wck,17.06
net58,17.05
_04075_,17.04
_07101_,17.04
_08415_,17.04
soc.rf.mem\[4\]\[22\],17.04
_06311_,17.03
_00735_,17.025
_02785_,17.02
_03789_,17.02
_04360_,17.02
_04433_,17.02
_07109_,17.02
_07909_,17.02
_08131_,17.02
_01142_,17.005
_02100_,17
_06112_,17
_07899_,17
soc.rf.mem\[27\]\[8\],17
soc.dmem_dout0\[1\]\[15\],16.99
_03230_,16.98
_03977_,16.96
_05841_,16.96
soc.rf.mem\[12\]\[18\],16.96
_00129_,16.945
_00586_,16.945
_03595_,16.94
_04094_,16.94
_05194_,16.94
_04287_,16.92
_05151_,16.92
soc.rf.mem\[21\]\[7\],16.92
_03825_,16.9
_06809_,16.9
_06941_,16.9
_06965_,16.9
_07143_,16.9
soc.rf.mem\[25\]\[12\],16.9
_03943_,16.88
_04124_,16.88
_05096_,16.88
_05465_,16.88
_07550_,16.88
_03574_,16.86
_05490_,16.86
_07606_,16.86
_08343_,16.86
_00033_,16.845
_03957_,16.84
_06101_,16.84
_08024_,16.84
soc.rf.mem\[25\]\[2\],16.84
soc.rf.mem\[7\]\[20\],16.84
_05608_,16.82
soc.bspi.oif.rsfr\[4\],16.82
_01632_,16.805
_02712_,16.8
_04384_,16.8
_01983_,16.78
_05756_,16.78
_07238_,16.78
_07654_,16.78
soc.cc_cntr\[27\],16.78
soc.rf.mem\[7\]\[19\],16.78
_00034_,16.775
_00777_,16.765
_03129_,16.76
_03852_,16.76
_04048_,16.76
_04127_,16.76
_05319_,16.76
_05924_,16.76
_06350_,16.76
_06412_,16.76
_06696_,16.76
_07584_,16.76
_08398_,16.76
soc.core.pf_pc4\[19\],16.76
soc.rf.mem\[22\]\[0\],16.76
soc.rf.mem\[25\]\[29\],16.76
_00023_,16.745
_00051_,16.74
_04853_,16.74
_00049_,16.72
_01986_,16.72
_04708_,16.72
_07437_,16.72
_07609_,16.72
soc.bspi.b2o.mbf\[1\]\[6\],16.72
soc.core.xw_pc4\[22\],16.72
soc.rf.mem\[11\]\[10\],16.72
_04312_,16.7
_08420_,16.7
_03068_,16.68
_04001_,16.68
_04559_,16.68
_05771_,16.68
_07286_,16.68
_07880_,16.68
soc.rf.mem\[31\]\[21\],16.68
_01840_,16.675
_07283_,16.66
_07406_,16.66
_03611_,16.64
_04675_,16.64
_05885_,16.64
_06392_,16.64
_08228_,16.64
soc.cc_cntr\[24\],16.64
_05890_,16.62
soc.rf.mem\[4\]\[1\],16.62
soc.bspi.o2b.rwg\[0\]\[1\],16.605
_02176_,16.6
soc.rf.mem\[7\]\[9\],16.6
_00683_,16.595
_05466_,16.595
_00206_,16.59
_05724_,16.58
net130,16.58
_02222_,16.56
_04115_,16.56
_05108_,16.56
_05716_,16.56
_07497_,16.56
_07924_,16.56
_08157_,16.56
_05224_,16.55
_03559_,16.54
soc.rf.mem\[7\]\[2\],16.54
_01763_,16.52
_03233_,16.52
_05911_,16.52
_01205_,16.505
_03630_,16.5
_03824_,16.5
_04215_,16.5
_04545_,16.5
_06347_,16.5
_06549_,16.5
soc.rf.mem\[1\]\[4\],16.5
_01296_,16.485
_03959_,16.48
_04778_,16.48
_05494_,16.48
_06584_,16.48
_06782_,16.48
_07661_,16.48
soc.rf.mem\[18\]\[27\],16.48
_03727_,16.46
_04259_,16.46
_05833_,16.46
soc.rf.mem\[13\]\[14\],16.46
soc.rf.mem\[5\]\[27\],16.46
soc.rf.mem\[8\]\[22\],16.46
soc.uart.uatransmit.rg_tx_shfit\[4\],16.46
_02508_,16.44
_04110_,16.44
_04399_,16.44
_05174_,16.44
_07097_,16.44
soc.rf.mem\[29\]\[6\],16.44
_05350_,16.42
soc.core.pf_pc4\[20\],16.42
soc.rf.mem\[13\]\[7\],16.42
soc.rf.mem\[22\]\[10\],16.42
_00281_,16.41
_02366_,16.4
_05271_,16.4
_05369_,16.4
_06252_,16.4
soc.dmem_dout0\[1\]\[13\],16.39
_05403_,16.38
soc.rf.mem\[12\]\[4\],16.38
net613,16.38
_03918_,16.36
soc.dmem_dout0\[1\]\[14\],16.35
_02925_,16.34
_03284_,16.34
soc.dmem_dout0\[1\]\[4\],16.34
_05488_,16.335
_03106_,16.32
_04888_,16.32
_06906_,16.32
net133,16.32
_02626_,16.3
_02991_,16.3
_04960_,16.3
_04995_,16.3
_06512_,16.3
_07311_,16.3
_00111_,16.285
_07993_,16.28
net106,16.28
_00080_,16.26
_03042_,16.26
_04711_,16.26
_04829_,16.26
_05253_,16.26
soc.rf.mem\[23\]\[4\],16.26
soc.dmem_dout0\[1\]\[9\],16.25
_04779_,16.24
_05193_,16.24
_07930_,16.24
_08061_,16.24
soc.uart.uatransmit.rg_bit_counter\[1\],16.24
net196,16.24
_00177_,16.22
_02069_,16.22
_02352_,16.22
_02599_,16.22
_02793_,16.22
_03774_,16.22
_05939_,16.22
_06313_,16.22
_06361_,16.22
_06655_,16.22
_07424_,16.22
_02978_,16.2
_03564_,16.2
soc.rf.mem\[31\]\[18\],16.2
_04207_,16.18
_05114_,16.18
_05745_,16.18
_05887_,16.18
_07882_,16.18
_00104_,16.16
_01464_,16.16
_07061_,16.16
_07138_,16.16
_07173_,16.16
_07407_,16.16
_01339_,16.155
_01236_,16.145
_03128_,16.14
_03787_,16.14
_04204_,16.14
_04521_,16.14
_04892_,16.14
soc.core.pf_pcr\[18\],16.14
soc.rf.mem\[15\]\[0\],16.14
soc.rf.mem\[3\]\[27\],16.14
_03323_,16.13
_04456_,16.13
soc.dmem_dout0\[1\]\[1\],16.13
soc.rf.mem\[18\]\[1\],16.12
soc.rf.mem\[23\]\[30\],16.12
soc.rf.mem\[2\]\[26\],16.12
net639,16.11
_03815_,16.1
_06441_,16.1
_07293_,16.1
_07902_,16.1
_07957_,16.1
_00724_,16.085
_04701_,16.08
_05487_,16.08
_05937_,16.08
net47,16.07
_01815_,16.06
_07354_,16.06
_01643_,16.04
_04211_,16.04
_07258_,16.04
soc.core.pf_pc4\[17\],16.04
net99,16.04
_03786_,16.02
_06376_,16.02
_06738_,16.02
_03758_,16
_07368_,16
net581,15.99
_00975_,15.98
_05088_,15.98
_05141_,15.98
_05647_,15.98
_05656_,15.98
_06575_,15.98
_03778_,15.97
_00121_,15.96
_01642_,15.96
_04013_,15.96
_05803_,15.96
_07284_,15.96
_00275_,15.95
_00334_,15.95
_07271_,15.94
soc.dmem_dout0\[1\]\[12\],15.93
_00125_,15.925
_00096_,15.92
_01920_,15.92
_02059_,15.92
_02780_,15.92
_02979_,15.92
_03822_,15.92
_05589_,15.92
_05977_,15.92
_06152_,15.92
soc.rf.mem\[30\]\[7\],15.92
net51,15.91
_03563_,15.9
_06416_,15.9
_06793_,15.9
net214,15.9
soc.dmem_dout0\[1\]\[26\],15.89
_02305_,15.88
_03297_,15.88
_04199_,15.88
_05635_,15.88
_06893_,15.88
_07613_,15.88
_08123_,15.88
soc.bspi.b2o.mbf\[0\]\[5\],15.88
_02566_,15.86
_03480_,15.86
_03854_,15.86
_05594_,15.86
_00017_,15.845
_02032_,15.84
_02213_,15.84
_02562_,15.84
_05927_,15.84
_06638_,15.84
_07364_,15.84
soc.core.exo_mwd\[16\],15.84
soc.core.xw_pc4\[19\],15.84
_00025_,15.82
_01482_,15.815
_01888_,15.8
_02986_,15.8
_03340_,15.8
_03839_,15.8
_04183_,15.8
_04908_,15.8
_05209_,15.8
_06358_,15.8
_07963_,15.8
soc.rf.mem\[21\]\[12\],15.8
soc.rf.mem\[21\]\[13\],15.8
_04697_,15.78
_06108_,15.78
net136,15.78
net40,15.77
